BoxOfficeClass,Competition,MPAARating,OriginalScreePlay,ShortStroyline,YearEnd,YEAR,StarValue_Producer,StarValue_Director,StartValue_Cast,SpecialEffects,MovieLength_I,MovieID,MaxScreenCount,GrossBoxOffice,Genre_Western,Genre_War,Genre_Thriller,Genre_Sport,Genre_SciFi,Genre_Romance,Genre_Other,Genre_Mystery,Genre_Musical,Genre_Horror,Genre_History,Genre_Fantasy,Genre_Family,Genre_Drama,Genre_Crime,Genre_Comedy,Genre_Biography,Genre_Animation,Genre_Adventure,Genre_Action,EstimatedBudget_I
9-Nine,High,G,No,"While traveling to California for the dispute of the final race of the Piston Cup against The King and Chick Hicks, the famous Lightning McQueen accidentally damages the road of the small town Radiator Springs and is sentenced to repair it. Lightning McQueen has to work hard and finds friendship and love in the simple locals, changing its values during his stay in the small town and becoming a true winner.",12/31/2006,2006,3,5,4,5,117,11590,3988,461981126,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,120000000
9-Nine,Med,R,No,"In the 1870s, Captain Nathan Algren, a cynical veteran of the American Civil war who will work for anyone, is hired by Americans who want lucrative contracts with the Emperor of Japan to train the peasant conscripts for the first standing imperial army in modern warfare using firearms. The imperial Omura cabinet's first priority is to repress a rebellion of traditionalist Samurai -hereditary warriors- who remain devoted to the sacred dynasty but reject the Westernizing policy and even refuse firearms. Yet when his ill-prepared superior force sets out too soon, their panic allows the sword-wielding samurai to crush them. Badly wounded Algren's courageous stand makes the samurai leader Katsumoto spare his life; once nursed to health he learns to know and respect the old Japanese way, and participates as advisor in Katsumoto's failed attempt to save the Bushido tradition, but Omura gets repressive...",12/31/2003,2003,4,3,4,3,154,11554,2938,456758981,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,140000000
9-Nine,Med,PG13,No,"Danny Ocean wants to score the biggest heist in history. He combines an eleven member team, including Frank Catton, Rusty Ryan and Linus Caldwell. Their target? The Bellagio, the Mirage and the MGM Grand. All casinos owned by Terry Benedict. It's not going to be easy, as they plan to get in secretly and out with $150 million.",12/31/2001,2001,4,3,4,3,116,12014,3075,450717150,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,85000000
9-Nine,Med,R,No,"More than 10 years after 'Terminator 2', John Connor now exists only as a drifter - living 'off the grid', so no more Terminators from the future can hunt him down. Unfortunately, SkyNet does send another one back - and this one is called the T-X, even more powerful & advanced than the dreaded T-1000. However, another CSM-101 Terminator is also sent back to protect John against the T-X. Now, Skynet is patiently assuming control of civilian computer systems, under the guise of a computer virus. John has also met his future wife, Kate Brewster, whose father - a U.S. Air Force General - is in charge of the military computer systems & is leery of up linking SkyNet. However, when the SkyNet virus infects the U.S military computers & leaves the country open to attack, the machines begin their horrific takeover. Soon a nuclear war will result - and the war against the machines will begin. Can the outdated CSM-101 Terminator eliminate the highly advanced T-X...",12/31/2003,2003,3,3,4,5,109,12218,3504,433371112,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,200000000
9-Nine,High,PG13,Yes,"Pierce Brosnan gives one last mission as James Bond. Starting off in North Korea, Bond is betrayed and captured. 14 months later, Bond is set free, but traded for Zao who was captured by MI6. When back in his world, Bond sets off to track down Zao. Bond gets caught up in yet another scheme which sends him to millionaire Gustav Graves. Another MI6 agent known as Miranda Frost is also posing as a friend of Graves. Bond is invited to a presentation held by Graves about a satellite found in space which can project a huge laser beam. Bond must stop this madman with a fellow American agent, known as Jinx. Whilst Bond tries to stop Graves and Zao, will he finally reveal who betrayed him?",12/31/2002,2002,3,3,3,4,133,11978,3377,431971116,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,142000000
9-Nine,Med,PG13,Yes,"Many years ago, in Ancient Egypt, the Scorpian Kind led a menacing army, but when he sold his soul to Anubis, he was erased from history. Now he is only a myth...or is he? Rick and Evelyn O'Connell is still discovering new artifacts, along with their 8 year old son Alex. They discover the Bracelet of Anubis. But someone else is after the bracelet. High Priest Imhotep has been brought back from the dead once again and wants the bracelet, to control the Scorpian King's army. That's not the only problem. Imhotep now has Alex and with the bracelet attached to him, doesn't have long to live.",12/31/2001,2001,4,4,4,5,130,12116,3553,430000000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,98000000
9-Nine,Med,PG,No,"The four Pevensie children return to Narnia, only to discover that hundreds of years have passed since they ruled there, and the evil King Miraz has taken charge. With the help of a heroic mouse called Reepicheep, and the exiled heir to the throne, Prince Caspian, they set out to overthrow the King, once again with Aslan's help.",12/31/2008,2008,3,3,3,4,150,10631,3929,419651413,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,225000000
9-Nine,Med,R,No,"After moving in together in an impossibly beautiful New York apartment, Carrie Bradshaw and Mr. Big make a rather arbitrary decision to get married. The wedding itself proves to be anything but a hasty affair--the guest list quickly blooms from 75 to 200 guests, and Carrie's simple, label-less wedding gown gives way to an enormous creation that makes her look like a gigantic cream puff. An upcoming photo spread in Vogue puts the event--which will take place at the New York Public Library--squarely in the public eye. Meanwhile, Carrie's girlfriends--Samantha, the sexpot; Charlotte, the sweet naïf; and Miranda, the rigid perfectionist--could not be happier. At least, they couldn't be happier for Carrie. Charlotte still has the unrealized hope of getting pregnant. Samantha is finding a loving, committed relationship more grueling than she could have imagined. Miranda unwittingly lets her own unhappiness--created when Steve admits to cheating on her just once--spoil Carrie's...",12/31/2008,2008,2,3,4,3,145,10327,3325,415252786,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,65000000
9-Nine,Med,PG13,Yes,"It is three years after the Clone Wars. The leader of the droid army, General Grievous, has captured Chancellor Palpatine on board his ship, the Invisible Hand. Jedi Master Obi-Wan Kenobi and Jedi Knight Anakin Skywalker must fly through Coruscant safely, and enter the Invisible Hand so that they can rescue the captive Chancellor. Just when Palpatine is about to be released, Count Dooku shows up. Obi-Wan and Anakin both battle it out with him, but Obi-Wan ends up unconscious. Anakin slices off his head and kills him. Anakin carries Obi-Wan, and Palpatine follows him. They meet General Grievous face to face, and Anakin tries to fly the last half of the ship so that they can safely land on Coruscant. Later, Palpatine starts acting strange, constantly manipulating Anakin into believing that the Jedi Council is against him. Eventually, it is found out that he is the Dark Lord of the Sith. Jedi Master Mace Windu fights him...",12/31/2005,2005,5,5,3,5,140,12322,3661,414318300,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,113000000
9-Nine,High,R,Yes,"Neo discovers that somehow he is able to use his powers in the real world too and that his mind can be freed from his body, as a result of which he finds himself trapped on a train station between the Matrix and the Real World. Meanwhile, Zion is preparing for the oncoming war with the machines with very little chances of survival. Neo's associates set out to free him from The Merovingian since it's believed that he is the One who will end the war between humans and the machines. What they do not know is that there is a threat from a third party, someone who has plans to destroy both the worlds.",12/31/2003,2003,4,3,3,5,129,12002,3502,412000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,110000000
9-Nine,Low,PG13,Yes,"In Bucks County, Pennsylvania, a five-hundred-foot crop circle is found on the farm of Graham Hess, the town's reverend. The circles cause a media frenzy and test Hess's faith as he journeys to find out the truth behind the crop circles.",12/31/2002,2002,4,4,4,4,106,11747,3453,408247917,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,72000000
9-Nine,Low,PG13,No,"Centuries ago, the evil Emperor Han was cursed by the sorceress Zi Yuan who transformed him and his army into a mummies. In 1946, the explorer Rick O'Connell and his wife Evelyn O'Connell are invited by the British government to take the relic diamond ""The Eye of Shangri-La"" to China. The ancient stone is capable of resurrecting the Emperor Han and of pointing the way to Shangri-La and the eternal pool of life. When the couple reaches China, they meet their son Alex O'Connell, who has discovered the tomb of Han, and Evelyn's brother Jonathan Carnahan. The O'Connells are betrayed by their friend Prof. Roger Wilson, who is associated with General Yang. Yang wants to serve Emperor Han, so he resurrects the mummy and they head for Shangri-La. The guardian of Han's tomb (and Zi's daughter) Lin tells them that the only ways to destroy Han is to prevent him from reaching Shangri-La or by stabbing his heart with a cursed dagger.",12/31/2008,2008,3,3,4,5,112,10450,3778,401128639,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,145000000
9-Nine,Med,PG13,No,"Super-spy Ethan Hunt has retired from active duty to trains new IMF agents. But he is called back into action to confront the toughest villain he's ever faced - Owen Davian, an international weapons and information provider with no remorse and no conscience. Hunt assembles his team: his old friend Luther Strickell, transportation expert Declan, and background operative Zhen. They are to rescue one of his very own trainees, Lindsey who was kidnapped while on a surveillance detail of Davian. It soon becomes evident that Davian is well-protected, well-connected, and downright malicious. This forces Hunt to extend his journey back into the field in order to rescue his wife, Julia, and uncover IMF double agents in the process.",12/31/2006,2006,2,4,4,4,126,11584,4059,395668139,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,150000000
9-Nine,High,PG13,No,"After eliminating General Zod & the other Kryptonian arch-villains, Ursa & Non, Superman leaves Earth to try to find his former home world of Krypton after astronomers have supposedly found it. When he finds nothing but remnants, he returns home to Earth - to find out that Lois Lane is engaged to a relative of his boss, and that Lex Luthor is at it again - after swindling an elderly, terminally ill woman. The psychopathic Luthor, whose plans to destroy California failed because of Superman's heroics, vows vengeance against the Man of Steel and contrives a new sinister plot - using the crystals of Krypton to build a continent that will wipe out most of North America! Embedded in the continent's structure is Kryptonite - the lethal substance that is Superman's only weakness. Upon learning of Luthor's sinister scheme, Superman must again race against time to stop the psychopathic Luthor before millions - possibly billions - are killed.",12/31/2006,2006,3,3,3,4,154,11445,4065,391081192,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,209000000
9-Nine,Med,PG,No,"Sam Flynn, the tech-savvy 27-year-old son of Kevin Flynn, looks into his father's disappearance and finds himself pulled into the same world of fierce programs and gladiatorial games where his father has been living for 20 years. Along with Kevin's loyal confidant, father and son embark on a life-and-death journey across a visually-stunning cyber universe that has become far more advanced and exceedingly dangerous.",12/31/2010,2010,3,3,3,5,125,10234,3451,390395137,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,170000000
